City,Date,Lat,Lon,AirTemp,MaxTemp,MinTemp,DewPoint,Humidity,Pressure,Rainfall,WindSpeed,WindDir,Cloud,Sunshine,Radiation,Evaporation,Event_Occurred,Start_Date,End_Date,Days_Since_Start,Days_Until_End
HK,20230827,22.3023,114.1742,29.4,31.9,26.4,26.4,84,1003.2,2.2,6.5,100,87,2.8,11.62,2.1,0,,,0,0
HK,20230828,22.3023,114.1742,29.9,33.4,28.1,26.2,81,1002.6,0.5,5.8,100,88,3.3,13.59,2.7,0,,,0,0
HK,20230829,22.3023,114.1742,29,32.6,26.8,25.8,83,1003.5,34.4,6.8,270,87,4.6,11.8,4.8,0,,,0,0
HK,20230830,22.3023,114.1742,28.9,32,26.7,23.3,72,1003.9,0,9.4,20,83,6.7,17.58,4,0,,,0,0
HK,20230831,22.3023,114.1742,29.2,32.1,27.7,23.2,70,1002.7,0.4,10,20,88,3.3,13.83,3.6,0,,,0,0
HK,20230901,22.3023,114.1742,26.9,28.7,25,23.2,81,996.3,98.9,21.5,330,92,0,2.99,0,0,,,0,0
HK,20230902,22.3023,114.1742,26.2,27.2,25.2,24.7,92,1000.1,80.4,22.7,100,95,0,2.33,0.8,0,,,0,0
HK,20230903,22.3023,114.1742,29.4,33.7,27,24.6,76,1001.9,0.1,10.7,100,88,9.4,24.64,4.7,0,,,0,0
HK,20230904,22.3023,114.1742,29.9,32.6,27.3,24.4,73,1002.1,0,7.7,260,87,8.9,17.24,3.9,0,,,0,0
HK,20230905,22.3023,114.1742,29.1,31,27.7,23.6,73,1003.6,0.4,7.6,270,88,0.4,8.12,1.9,0,,,0,0
HK,20230906,22.3023,114.1742,29.4,32.1,27.8,23.8,72,1005.4,0,9,270,88,6.4,18.18,3.2,0,,,0,0
HK,20230907,22.3023,114.1742,27.7,29.7,25.5,25.6,89,1006.3,215.7,7.9,100,89,0.2,7.28,0.5,0,,,0,0
HK,20230908,22.3023,114.1742,25.7,26.3,25,24.7,94,1007.9,425,11.3,100,96,0,2.43,0.5,0,,,0,0
HK,20230909,22.3023,114.1742,26.2,26.6,25.5,24.7,92,1008.2,9.8,12.7,100,88,0,8.03,1.5,0,,,0,0
HK,20230910,22.3023,114.1742,25.8,26.5,24.8,24.5,93,1008.3,67.4,11.6,100,90,0,6.54,1.1,0,,,0,0
HK,20230911,22.3023,114.1742,26.5,28.2,25.6,25.3,93,1007.3,20.5,9.7,100,89,0.9,8.39,0.3,0,,,0,0
HK,20230912,22.3023,114.1742,27,29.4,26,25,89,1006.5,0.9,9.8,100,83,4,13.44,1.6,0,,,0,0
HK,20230913,22.3023,114.1742,27.9,30.4,26.8,25.7,88,1006.6,2.5,11.2,100,87,5,17.51,1.9,0,,,0,0
HK,20230914,22.3023,114.1742,26.9,28.2,25.6,25.5,92,1007.7,103.5,7.8,100,88,0,5.29,0.1,0,,,0,0
HK,20230915,22.3023,114.1742,27.3,30.6,25.2,25.3,89,1009.5,28.5,8.9,100,88,4.9,15.32,0.5,0,,,0,0
HK,20230916,22.3023,114.1742,27.1,28.8,25.4,25.2,89,1011.1,4.3,9.3,100,88,0.8,10.52,1.5,0,,,0,0
HK,20230917,22.3023,114.1742,28.5,31.7,26.8,25.5,85,1010.9,0,9.4,100,79,9,21.1,3.3,0,,,0,0
HK,20230918,22.3023,114.1742,29.2,32.7,27.4,25.3,80,1011.4,0,8.5,100,57,9.9,22.03,3.9,0,,,0,0
HK,20230919,22.3023,114.1742,29.5,33.5,27.3,25.3,79,1011.9,0,6.9,100,48,9,18.41,3.5,0,,,0,0
HK,20230920,22.3023,114.1742,29.6,32.9,27.5,24.7,76,1011,0,5.5,260,28,8.9,18.63,3.3,0,,,0,0
HK,20230921,22.3023,114.1742,30,33.6,27.6,25.5,77,1010.5,0,7.5,270,28,11.1,22.79,4,0,,,0,0
HK,20230922,22.3023,114.1742,30.2,34.4,28.4,25.3,75,1010.4,0,7.2,100,67,6.8,17.14,4.2,0,,,0,0
HK,20230923,22.3023,114.1742,30.1,33.7,28.3,24.8,74,1010.5,0,12.1,100,52,9.7,22.05,5.2,0,,,0,0
HK,20230924,22.3023,114.1742,29.9,33.1,28.5,24.9,75,1009.9,0,14.8,90,76,6.5,15.44,3.8,0,,,0,0
HK,20230925,22.3023,114.1742,29.8,33.1,27.9,25,76,1010.1,1.5,14.1,100,55,10.2,23.94,5.6,0,,,0,0
HK,20230926,22.3023,114.1742,30,33.4,28.3,25,75,1010.7,0,15.2,100,52,8.3,20.62,4.9,0,,,0,0
HK,20230927,22.3023,114.1742,30.3,33.9,28.6,24.7,72,1010.5,0,12.7,100,72,10,22.16,5.1,0,,,0,0
HK,20230928,22.3023,114.1742,30.3,33.6,28.7,24.4,71,1011.6,0,12.7,100,73,10.7,23.79,5.3,0,,,0,0
HK,20230929,22.3023,114.1742,29.8,33.7,26.7,25.4,78,1012,7.7,11.4,100,59,9,21.37,4.6,0,,,0,0
HK,20230930,22.3023,114.1742,30,33.6,28.2,25,75,1010.4,0,6.8,260,44,10.5,21.65,4.4,0,,,0,0
HK,20231001,22.3023,114.1742,30,34,28,25.4,77,1009.8,0,8.9,100,68,8.2,20.89,4.8,0,,,0,0
HK,20231002,22.3023,114.1742,29.5,32.3,27.9,24.7,76,1011.3,0.4,12.9,100,64,7.5,18.34,4.1,0,,,0,0
HK,20231003,22.3023,114.1742,29.3,31.4,27.7,25.1,78,1010.6,0,8.4,270,61,7.4,16.42,3.6,0,,,0,0
HK,20231004,22.3023,114.1742,30.8,34.6,28.3,25.1,73,1009,0,7.9,250,74,8.7,18.05,5.1,0,,,0,0
HK,20231005,22.3023,114.1742,30.5,34.1,28.5,21.4,58,1007.3,0,10.2,20,82,9.2,19.1,6.3,0,,,0,0
HK,20231006,22.3023,114.1742,28.3,32.2,26.7,20.3,62,1008.3,0,10.7,20,88,5.1,16.91,4.9,0,,,0,0
HK,20231007,22.3023,114.1742,25.1,27.2,23.5,20.2,74,1008.1,1.9,13.5,10,88,0,4.26,1.6,0,,,0,0
HK,20231008,22.3023,114.1742,24.2,25.1,22.7,21.9,87,1008.1,92.2,22.3,20,95,0,4.56,0,0,,,0,0
HK,20231009,22.3023,114.1742,24.5,25,23.4,23.4,94,1013.2,369.7,10.4,80,100,0,1.37,0.1,0,,,0,0
HK,20231010,22.3023,114.1742,25.3,26.9,23.8,22.1,83,1015.6,2.3,10.4,80,91,0,6.41,2.5,0,,,0,0
HK,20231011,22.3023,114.1742,25.6,29.2,23.7,20.7,75,1016.9,0,10.1,20,83,2.9,12.47,3.1,0,,,0,0
HK,20231012,22.3023,114.1742,25.7,29.2,23.5,20.3,72,1017.6,0,10,30,79,5.2,12.53,3.6,0,,,0,0
HK,20231013,22.3023,114.1742,26.7,30.2,24.8,20,67,1015.5,0,8.5,30,81,6.8,16.26,4,0,,,0,0
HK,20231014,22.3023,114.1742,26.6,30,24.7,19.6,66,1013.2,0,7.2,30,70,5.7,15.41,3.4,0,,,0,0
HK,20231015,22.3023,114.1742,26.9,29.9,25.1,21.4,72,1013.3,0.1,10.3,100,86,7.5,16.15,4.1,0,,,0,0
HK,20231016,22.3023,114.1742,26.5,28.9,25.4,20.6,70,1014.9,0,12.4,90,88,4,11.23,4.5,0,,,0,0
HK,20231017,22.3023,114.1742,25.8,28.2,24.5,17.7,61,1015.4,0,16,90,88,2.4,9.6,3.4,0,,,0,0
HK,20231018,22.3023,114.1742,24.6,25.4,23.4,21.8,85,1015.2,38.3,13.4,90,95,0,2.22,0,0,,,0,0
HK,20231019,22.3023,114.1742,25.3,26,24.6,23.7,91,1014.7,27.9,11.2,100,96,0,1.55,0.6,0,,,0,0
HK,20231020,22.3023,114.1742,25.9,27.6,24.6,22.6,82,1015.2,0.2,10,30,88,0.8,5.92,2.5,0,,,0,0
HK,20231021,22.3023,114.1742,23.3,25.4,22,18.8,76,1018.4,0,10.7,30,88,0,5.54,2.1,0,,,0,0
HK,20231022,22.3023,114.1742,24.5,27.8,22.4,18.8,71,1018.8,0,8.2,20,88,4,13.8,2.6,0,,,0,0
HK,20231023,22.3023,114.1742,26,29.4,23.8,21.5,77,1017.4,0,8.6,100,74,5.6,13.97,2.7,0,,,0,0
HK,20231024,22.3023,114.1742,26.8,30.1,24.8,22.2,76,1016.3,0,10.1,100,50,7.5,17.65,3.2,0,,,0,0
HK,20231025,22.3023,114.1742,26.6,29.7,25.3,22.8,80,1015.5,0,10,100,57,4.6,11.37,2.4,0,,,0,0
HK,20231026,22.3023,114.1742,26.2,29.2,24.8,22.1,78,1014.6,0,10.2,100,59,7.3,16.11,2.8,0,,,0,0
HK,20231027,22.3023,114.1742,26.6,29.6,24.9,23,81,1014,0,9.9,100,74,8.5,18.96,3,0,,,0,0
HK,20231028,22.3023,114.1742,25.8,27.7,24.2,23.1,85,1014.8,9.5,10.8,100,87,1,8.05,1.8,0,,,0,0
HK,20231029,22.3023,114.1742,25.3,27.1,24.1,21.3,79,1016.1,3.5,11.4,100,84,4.1,12.4,2.9,0,,,0,0
HK,20231030,22.3023,114.1742,26.1,29.3,24.6,21.7,77,1017.1,0,8.3,100,73,4.7,12.84,3,0,,,0,0
HK,20231031,22.3023,114.1742,25.8,28.6,24.1,19.9,70,1018.4,0,11.3,90,54,10.2,19.48,4,0,,,0,0
HK,20231101,22.3023,114.1742,25.8,29.1,23.6,19.7,70,1017.7,0,11.3,100,36,10.3,19.9,3.6,0,,,0,0
HK,20231102,22.3023,114.1742,25.8,28.4,24.4,21,75,1015.5,0,10.4,100,56,8.6,18.28,3.4,0,,,0,0
HK,20231103,22.3023,114.1742,26,29.1,24.3,21.7,78,1013.6,0,8.8,100,42,9.8,18.55,3.3,0,,,0,0
HK,20231104,22.3023,114.1742,26.3,29.4,24.7,21.8,76,1013.9,0,8.5,100,34,9.4,18.18,3.2,0,,,0,0
HK,20231105,22.3023,114.1742,26.7,30.1,25,22.1,77,1014.4,0,8,100,38,8.9,18.34,3.4,0,,,0,0
HK,20231106,22.3023,114.1742,27.6,30.7,25.3,20.3,65,1015.1,0,8.6,30,31,9.3,16.71,5.1,0,,,0,0
HK,20231107,22.3023,114.1742,25.9,26.8,25.3,19.9,70,1016.5,0,12.6,90,80,0.3,4.38,2,0,,,0,0
HK,20231108,22.3023,114.1742,25.2,26,24.7,20.8,77,1015.8,0,14.7,100,88,0.4,6.02,2.2,0,,,0,0
HK,20231109,22.3023,114.1742,25.7,27.3,24.8,22.2,81,1015.4,0,11,90,88,1.3,6.99,1.2,0,,,0,0
HK,20231110,22.3023,114.1742,26.9,29.3,25.6,23.5,82,1016,0,8.9,100,83,6.4,13.77,2.4,0,,,0,0
HK,20231111,22.3023,114.1742,25.3,26.5,24.8,22.6,85,1017.7,2.5,12.5,90,88,0,2.76,0.6,0,,,0,0
HK,20231112,22.3023,114.1742,24,26.6,22,19.5,77,1020.2,0.6,10,30,84,3.9,11.07,3.9,0,,,0,0
HK,20231113,22.3023,114.1742,22,25.2,20.3,15.6,67,1022.7,0,10.8,30,79,6,14.94,3.9,0,,,0,0
HK,20231114,22.3023,114.1742,20.8,23.9,18.9,15.2,70,1022.6,0,7.1,20,79,2.6,8.19,1.9,0,,,0,0
HK,20231115,22.3023,114.1742,22.8,25.2,20.7,17.2,71,1021.7,0,10,40,67,8.8,16.88,2.6,0,,,0,0
HK,20231116,22.3023,114.1742,21.5,24,17.3,14.4,65,1023.6,0,11.4,20,66,3.9,11.32,6.1,0,,,0,0
HK,20231117,22.3023,114.1742,18.8,21.9,15.6,3.5,37,1023.9,0,14.6,20,9,10.1,19.75,4.9,0,,,0,0
HK,20231118,22.3023,114.1742,19.5,23,16.6,6.2,42,1022.9,0,8.6,20,21,10,19.21,2.6,0,,,0,0
HK,20231119,22.3023,114.1742,20.5,23.3,18.5,12.3,59,1020.9,0,6.7,100,42,9.1,18.15,2.5,0,,,0,0
HK,20231120,22.3023,114.1742,21.3,24.6,19,14.2,65,1019.4,0,6.9,100,23,9.9,18.12,2.6,0,,,0,0
HK,20231121,22.3023,114.1742,22,24.6,20.3,16.1,70,1017.5,0,9.5,100,18,9.9,18.53,2.7,0,,,0,0
HK,20231122,22.3023,114.1742,22.6,25.7,20.5,17.4,73,1016.3,0,7.4,100,26,9.9,18.27,2.8,0,,,0,0
HK,20231123,22.3023,114.1742,23,26.3,20.5,17.9,74,1016.4,0,4,100,42,9.8,15.9,2.6,0,,,0,0
HK,20231124,22.3023,114.1742,22.9,25,21.5,16.3,67,1019.6,0,14.8,90,36,9.3,17.28,4.1,0,,,0,0
HK,20231125,22.3023,114.1742,21.9,24.3,20,15.1,66,1021,0,14.5,100,19,9.9,17.49,3.1,0,,,0,0
HK,20231126,22.3023,114.1742,22.1,25.3,19.8,15.8,68,1020.1,0,7.6,100,20,9.8,17.14,2.3,0,,,0,0
HK,20231127,22.3023,114.1742,23,26.7,20.2,16.4,68,1018.1,0,5.8,270,14,9.6,16.48,2.9,0,,,0,0
HK,20231128,22.3023,114.1742,22.8,25.4,20.2,14.9,61,1018.7,0,12.5,100,37,8.4,16.55,3,0,,,0,0
HK,20231129,22.3023,114.1742,22.7,24,21.2,17.6,73,1018.7,0.2,10.8,90,85,0.6,8.3,1.7,0,,,0,0
HK,20231130,22.3023,114.1742,23.8,26,21.9,18.6,73,1019.9,0,9.4,100,79,2,9.68,2.7,0,,,0,0
HK,20231201,22.3023,114.1742,21.5,23.2,19.6,15.5,69,1021.5,0,10.5,20,85,2.9,8.85,3.4,0,,,0,0
HK,20231202,22.3023,114.1742,20,21.5,18.2,14.4,70,1021.7,0,7.7,20,79,1.1,6.4,1.6,0,,,0,0
HK,20231203,22.3023,114.1742,21.4,23.3,20.1,16.4,73,1020.4,0,8.5,90,87,2.1,9.34,1.8,0,,,0,0
HK,20231204,22.3023,114.1742,21.9,24.4,20.5,17.3,76,1017.2,0,6.4,270,66,5.2,10.79,2.3,0,,,0,0
HK,20231205,22.3023,114.1742,21.7,24.1,19.7,16.7,73,1015.6,0,6.3,260,57,9.5,14.97,2,0,,,0,0
HK,20231206,22.3023,114.1742,21.5,22.5,19.9,14.7,67,1017.6,0,7.5,20,81,2.2,6.03,3.5,0,,,0,0
HK,20231207,22.3023,114.1742,21,25.1,18.4,9.1,47,1017.8,0,8.3,30,30,9.7,17.4,2.3,0,,,0,0
HK,20231208,22.3023,114.1742,21.4,24,19.2,15.1,68,1016.7,0,8.2,100,56,8.1,15.42,2,0,,,0,0
HK,20231209,22.3023,114.1742,22.9,24.9,21.6,19.3,80,1014.6,0,9.4,100,80,6.5,14.25,2.1,0,,,0,0
HK,20231210,22.3023,114.1742,23.9,26.3,22.5,20.1,80,1013.8,0,10.4,100,76,7.5,15.25,1.7,0,,,0,0
HK,20231211,22.3023,114.1742,24.2,27.3,22.3,21.5,85,1014.6,0.3,5.8,110,68,2.7,10.18,1.8,0,,,0,0
HK,20231212,22.3023,114.1742,24.7,28.7,22.3,20.9,80,1016.2,0.3,7.4,100,42,8.2,15.21,2.7,0,,,0,0
HK,20231213,22.3023,114.1742,22.3,23.2,21.6,19.1,82,1019.4,0,13.6,100,93,0.2,4.74,1.6,0,,,0,0
HK,20231214,22.3023,114.1742,23.1,24.6,21.7,19.6,81,1018.7,0,10.1,100,88,0.3,7.75,1.5,0,,,0,0
HK,20231215,22.3023,114.1742,24.4,26.9,23.2,20.9,81,1016.3,0,9.4,110,79,7.5,14.11,2.9,0,,,0,0
HK,20231216,22.3023,114.1742,18.9,23.9,13.5,13.4,71,1020.5,0.1,12.3,10,85,2.8,9.74,5.2,0,,,0,0
HK,20231217,22.3023,114.1742,13.4,15.2,11.4,7.9,69,1024.9,0,10.8,20,88,0,4.67,1.5,0,,,0,0
HK,20231218,22.3023,114.1742,17.3,19,14.8,13.7,80,1022.1,0,10,90,88,0,3.76,0.5,0,,,0,0
HK,20231219,22.3023,114.1742,16.8,19,14.7,12.4,75,1021.2,0,6.5,20,72,3.2,8.48,3.2,0,,,0,0
HK,20231220,22.3023,114.1742,13.6,15.6,10.8,7.1,65,1023.3,0,9.7,20,67,1,6.4,3,0,,,0,0
HK,20231221,22.3023,114.1742,10.9,12.3,9.8,4.6,65,1027.1,0,12.4,20,86,0,4.35,2.7,0,,,0,0
HK,20231222,22.3023,114.1742,10.5,12.3,8.6,0.9,51,1030.1,0,11.1,20,88,0.4,7.05,2.2,0,,,0,0
HK,20231223,22.3023,114.1742,11,13.3,8.1,2.9,58,1029.9,0.2,8.5,20,64,1.8,7.17,1.4,0,,,0,0
HK,20231224,22.3023,114.1742,13.3,16.5,10.1,3.6,52,1028.6,0,7.8,20,23,9.4,16.92,2.4,0,,,0,0
HK,20231225,22.3023,114.1742,14.9,18.2,12.1,4.8,51,1026.7,0,5.7,30,50,9.4,17.11,1.8,0,,,0,0
HK,20231226,22.3023,114.1742,16.6,19.6,14.5,9.4,63,1025.2,0,6.1,100,65,6.5,13.01,1.8,0,,,0,0
HK,20231227,22.3023,114.1742,18.7,21.8,16.6,11.1,62,1024,0,5.8,100,88,2.5,9.56,1.9,0,,,0,0
HK,20231228,22.3023,114.1742,20.1,23.6,18.2,15,73,1022.3,0,8,90,74,5.1,12.28,1.9,0,,,0,0
HK,20231229,22.3023,114.1742,19.4,21,18.3,15.7,79,1021.1,0,11.3,100,72,5.8,12.47,2.3,0,,,0,0
HK,20231230,22.3023,114.1742,20.7,23,18.3,15,70,1018.3,0,5.8,110,79,6.1,12.54,1.5,0,,,0,0
HK,20231231,22.3023,114.1742,21.8,25.7,19,16.7,73,1018,0,4.9,260,59,8.3,15.47,3.1,0,,,0,0
HK,20240101,22.3023,114.1742,19.9,22,18.8,15.4,75,1019.9,0,14.6,100,68,8.6,15.15,3.4,0,,,0,0
HK,20240102,22.3023,114.1742,18.7,20.5,17.8,14.3,76,1019.1,0,11.4,90,59,3.1,9.11,2,0,,,0,0
HK,20240103,22.3023,114.1742,18.8,21.6,15.7,11.7,64,1020,0,9.1,30,45,7.8,14.91,3.7,0,,,0,0
HK,20240104,22.3023,114.1742,17,19.6,15.4,10.8,67,1020.9,0,9.3,100,29,8.8,16.35,2.1,0,,,0,0
HK,20240105,22.3023,114.1742,18.8,22,16.6,14.2,75,1020.2,0,8.1,100,24,9.5,16.23,1.5,0,,,0,0
HK,20240106,22.3023,114.1742,20.2,23.8,17.8,15.6,76,1020.1,0,4.1,110,34,9.3,15.56,2.4,0,,,0,0
HK,20240107,22.3023,114.1742,19.9,21.8,18.6,14.4,71,1021,0,12.9,100,60,9,15.29,3.2,0,,,0,0
HK,20240108,22.3023,114.1742,19.1,20.6,17.7,14.1,73,1019.6,0,13.6,110,70,6.6,14.44,2.4,0,,,0,0
HK,20240109,22.3023,114.1742,20.5,23.9,18.1,16.2,77,1017.2,0,6.6,110,46,8,14.98,2.4,0,,,0,0
HK,20240110,22.3023,114.1742,20.3,23.2,17.9,13.7,67,1018.6,0,9.1,30,33,9,16.58,3.4,0,,,0,0
HK,20240111,22.3023,114.1742,18.9,21.5,17.6,13,69,1020,0,9.8,110,59,8.1,13.88,2.3,0,,,0,0
HK,20240112,22.3023,114.1742,18.9,21.8,17.1,14.2,75,1019.1,0,9.2,110,53,7.7,14.03,2.6,0,,,0,0
HK,20240113,22.3023,114.1742,19.6,22,17.8,10.5,57,1019.9,0,10.1,100,59,5.7,13.46,3.7,0,,,0,0
HK,20240114,22.3023,114.1742,20.7,23.8,18.5,11.2,56,1021.1,0,9,100,48,5.4,13.44,2,0,,,0,0
HK,20240115,22.3023,114.1742,20.9,24.8,18.8,15.2,71,1021.2,0,10.1,110,28,9.8,17.74,3.7,0,,,0,0
HK,20240116,22.3023,114.1742,18.7,20.5,17.5,14.1,75,1022.1,0,14.8,100,74,5.7,12.19,2.4,0,,,0,0
HK,20240117,22.3023,114.1742,19.2,20.6,17.7,14,72,1020.4,0.1,10.7,110,78,2.8,8.81,2.5,0,,,0,0
HK,20240118,22.3023,114.1742,21.2,24.2,19.1,16.3,74,1017.7,0,9.7,110,47,8.3,17.27,2.4,0,,,0,0
HK,20240119,22.3023,114.1742,21.1,24.2,19.2,16.5,76,1016.3,0,10,120,25,9.8,17.95,2.9,0,,,0,0
HK,20240120,22.3023,114.1742,21.4,24.6,19.5,16.8,75,1016.3,0,7.7,270,50,7.9,16.34,3.7,0,,,0,0
HK,20240121,22.3023,114.1742,19.1,21.3,16.3,12.9,68,1020.3,0,8.3,20,72,3.1,10.66,2.7,0,,,0,0
HK,20240122,22.3023,114.1742,15,18.5,9.8,10,72,1023.3,0.5,13,30,88,0,5.7,3.3,0,,,0,0
HK,20240123,22.3023,114.1742,7.9,10.4,6.3,3.5,75,1028.5,2.7,12.1,30,88,0.3,6.05,2,0,,,0,0
HK,20240124,22.3023,114.1742,9.2,12.5,6.5,1.6,59,1029.2,0,9.3,30,87,4.4,13.61,3.1,0,,,0,0
HK,20240125,22.3023,114.1742,12.3,15.5,9.5,3.8,56,1028.7,0,6.5,30,78,4.2,10.82,2.2,0,,,0,0
HK,20240126,22.3023,114.1742,15,17.8,13.1,7.6,61,1027.3,0,8.2,100,84,5.1,12,2.4,0,,,0,0
HK,20240127,22.3023,114.1742,15.5,18.8,13.1,9.2,67,1025.8,1,6.1,30,87,1.2,7.96,1.6,0,,,0,0
HK,20240128,22.3023,114.1742,13.7,15.7,11.7,11,83,1026.4,2.4,7.1,100,87,0.1,5.35,0.9,0,,,0,0
HK,20240129,22.3023,114.1742,15.9,17.8,14.3,12.8,82,1023.4,0,8.8,100,88,0.3,6.82,0.7,0,,,0,0
HK,20240130,22.3023,114.1742,18.3,20.2,16.8,16.2,88,1020.7,0,9.8,110,88,0.2,7.52,0.6,0,,,0,0
HK,20240131,22.3023,114.1742,19.3,20.2,17.9,17.9,92,1019.4,0,8,110,91,0,4.7,0.2,0,,,0,0
HK,20240201,22.3023,114.1742,21.1,23.9,19.8,19.8,92,1018,0.2,5.9,110,77,5.2,11.74,1.4,0,,,0,0
HK,20240202,22.3023,114.1742,21.7,25.7,18.6,19.6,88,1017.6,0,8.6,110,73,7,16.98,3.6,0,,,0,0
HK,20240203,22.3023,114.1742,19.6,22.5,17.7,17,85,1018.8,0,12.3,110,89,3.7,12,1.9,0,,,0,0
HK,20240204,22.3023,114.1742,19.8,20.5,19.3,18.5,92,1017.3,0,9.9,110,88,0.1,5.19,0.9,0,,,0,0
HK,20240205,22.3023,114.1742,20.4,21.7,19.6,18,86,1018.8,0,8.8,110,88,0.5,6.27,2,0,,,0,0
HK,20240206,22.3023,114.1742,19.1,20.3,18,16.7,86,1019.6,0.6,13.5,100,88,1.5,8.71,1.5,0,,,0,0
HK,20240207,22.3023,114.1742,16.8,18.4,14.7,15.1,90,1017.3,0,9.2,110,94,0,2.04,1.6,0,,,0,0
HK,20240208,22.3023,114.1742,13,14.8,11.6,10.4,84,1018.8,2.2,6.9,40,88,0,2.35,0.7,0,,,0,0
HK,20240209,22.3023,114.1742,12.7,14.2,11,8.6,77,1023.5,0.6,7,30,88,0.1,4.49,0.7,0,,,0,0
HK,20240210,22.3023,114.1742,14.4,18.6,11.3,9.4,72,1026.5,0.5,6,30,55,4.4,11.66,1.4,0,,,0,0
HK,20240211,22.3023,114.1742,17.4,22.8,13.6,8.8,60,1026.9,0,6.6,110,14,10.4,21.55,4.1,0,,,0,0
HK,20240212,22.3023,114.1742,18.1,21.2,15.5,8.6,55,1025.8,0,12.3,110,20,10.5,21.4,3.6,0,,,0,0
HK,20240213,22.3023,114.1742,19.2,22.8,16.8,13.6,71,1023.2,0,10.4,100,52,8.9,17.03,2.2,0,,,0,0
HK,20240214,22.3023,114.1742,21,25.1,18.3,17,78,1020.2,0,8.7,110,56,10.5,20.7,2.8,0,,,0,0
HK,20240215,22.3023,114.1742,22.3,26,19.7,16.4,70,1019,0,5.7,280,70,9.7,18.6,3.5,0,,,0,0
HK,20240216,22.3023,114.1742,20.4,22,19.4,16.2,77,1019.7,0,10.1,100,60,6.2,16.3,3.6,0,,,0,0
HK,20240217,22.3023,114.1742,19.5,21.2,17.8,16.3,82,1017.4,0,12.2,110,88,2.2,11.41,1.9,0,,,0,0
HK,20240218,22.3023,114.1742,21.6,23.6,19.9,19.4,87,1015.2,0,9.7,100,85,2.4,10.56,1.3,0,,,0,0
HK,20240219,22.3023,114.1742,22.7,25.1,21.1,20.7,88,1015.1,0,7.2,100,87,1.1,6.92,1,0,,,0,0
HK,20240220,22.3023,114.1742,23.9,26,22,21.6,87,1014.7,0,8.7,100,83,4.1,12.46,1.9,0,,,0,0
HK,20240221,22.3023,114.1742,24.5,27.8,22.5,21.2,82,1014.5,0,7,100,55,9.5,18.71,2.8,0,,,0,0
HK,20240222,22.3023,114.1742,23.6,25.2,22.4,21.2,87,1016.6,0,10.1,110,71,2.8,10.92,2.9,0,,,0,0
HK,20240223,22.3023,114.1742,20.4,22.9,19.3,17.8,85,1019.9,0,10.7,100,88,0,3.53,1.7,0,,,0,0
HK,20240224,22.3023,114.1742,18.8,21.6,17.5,13.9,73,1021.1,0,6.3,40,88,1.2,10.57,3,0,,,0,0
HK,20240225,22.3023,114.1742,17.1,19.2,15.6,11.8,71,1020.7,0,6.2,280,79,3.1,12.25,2.7,0,,,0,0
HK,20240226,22.3023,114.1742,18.2,21.1,16.8,13.9,76,1021.1,0,7.8,110,86,1.5,9.84,2.7,0,,,0,0
HK,20240227,22.3023,114.1742,17.6,19.5,15.9,12.5,73,1020.9,0,8.8,100,88,0.5,9.69,2.3,0,,,0,0
HK,20240228,22.3023,114.1742,18.3,19.3,17.5,15.8,85,1018,0,12.4,100,91,0,4.21,0.8,0,,,0,0
HK,20240229,22.3023,114.1742,18.7,22,16.2,16.1,85,1017.6,0,9.4,110,88,0.3,6.55,3.3,0,,,0,0
HK,20240301,22.3023,114.1742,13.3,16.2,10.4,8.2,72,1021.2,0,8.5,30,88,0,2.86,1.2,0,,,0,0
HK,20240302,22.3023,114.1742,12,14.1,9.6,7.5,74,1022.2,0.3,6.9,30,88,0.4,6.39,1.1,1,2/3/2024,8/3/2024,1,7
HK,20240303,22.3023,114.1742,16.1,18.1,13.9,12.9,81,1017.3,0.2,12.4,100,88,1,9.28,0.1,1,2/3/2024,8/3/2024,2,6
HK,20240304,22.3023,114.1742,19.7,22.9,17.3,18.2,91,1012.3,1.4,13,100,88,0.7,7.18,0.3,1,2/3/2024,8/3/2024,3,5
HK,20240305,22.3023,114.1742,24.3,26.8,22.1,22,87,1008.8,0,8.2,190,88,2.1,10.46,1.3,1,2/3/2024,8/3/2024,4,4
HK,20240306,22.3023,114.1742,22.9,26.5,20.1,20.2,85,1010.6,0.1,5.4,260,87,2.4,9.6,2.9,1,2/3/2024,8/3/2024,5,3
HK,20240307,22.3023,114.1742,18.7,20.2,17.1,13.6,72,1016.6,0,8.7,30,88,0,5.7,2.3,1,2/3/2024,8/3/2024,6,2
HK,20240308,22.3023,114.1742,18.8,22.4,15.7,11.8,64,1018.8,0.2,12,110,69,7.2,17.28,3.6,1,2/3/2024,8/3/2024,7,1
HK,20240309,22.3023,114.1742,16.6,19.1,15.1,11.7,73,1019.4,2.1,16.3,90,88,0.1,3.4,1.7,0,,,0,0
HK,20240310,22.3023,114.1742,16,16.8,15.3,13.2,83,1021,4.6,14,90,90,0,2.12,0,0,,,0,0
HK,20240311,22.3023,114.1742,17.2,18.6,16,15.7,91,1018.9,11.7,6.8,30,82,0,3.17,0.8,0,,,0,0
HK,20240312,22.3023,114.1742,19.3,24,15.6,11.4,61,1018.8,0,10.3,110,6,11.3,25.85,3.6,0,,,0,0
HK,20240313,22.3023,114.1742,19.4,21.2,17.7,12.8,66,1018.6,0,14.9,110,70,5.5,13.52,2.5,0,,,0,0
